cell_id,intent,archetype,occasion,occasion_archetype,season,gender,formality,time,sample_profile_id
c_00270,occasion_recommendation,minimalist,weekend_brunch,social_casual,autumn,male,casual,daytime,p_002_minimalist_male
c_00271,occasion_recommendation,minimalist,weekend_brunch,social_casual,autumn,female,casual,daytime,p_003_minimalist_female
c_00272,occasion_recommendation,minimalist,weekend_brunch,social_casual,winter,male,casual,daytime,p_002_minimalist_male
c_00273,occasion_recommendation,minimalist,weekend_brunch,social_casual,winter,female,casual,daytime,p_003_minimalist_female
c_00274,occasion_recommendation,minimalist,casual_lunch,social_casual,spring,male,casual,daytime,p_002_minimalist_male
c_00275,occasion_recommendation,minimalist,casual_lunch,social_casual,spring,female,casual,daytime,p_003_minimalist_female
c_00276,occasion_recommendation,minimalist,casual_lunch,social_casual,summer,male,casual,daytime,p_002_minimalist_male
c_00277,occasion_recommendation,minimalist,casual_lunch,social_casual,summer,female,casual,daytime,p_003_minimalist_female
c_00278,occasion_recommendation,minimalist,casual_lunch,social_casual,autumn,male,casual,daytime,p_002_minimalist_male
c_00279,occasion_recommendation,minimalist,casual_lunch,social_casual,autumn,female,casual,daytime,p_003_minimalist_female
c_00280,occasion_recommendation,minimalist,casual_lunch,social_casual,winter,male,casual,daytime,p_002_minimalist_male
c_00281,occasion_recommendation,minimalist,casual_lunch,social_casual,winter,female,casual,daytime,p_003_minimalist_female
c_00282,occasion_recommendation,minimalist,everyday_casual,social_casual,spring,male,casual,flexible,p_002_minimalist_male
c_00283,occasion_recommendation,minimalist,everyday_casual,social_casual,spring,female,casual,flexible,p_003_minimalist_female
c_00284,occasion_recommendation,minimalist,everyday_casual,social_casual,summer,male,casual,flexible,p_002_minimalist_male
c_00285,occasion_recommendation,minimalist,everyday_casual,social_casual,summer,female,casual,flexible,p_003_minimalist_female
c_00286,occasion_recommendation,minimalist,everyday_casual,social_casual,autumn,male,casual,flexible,p_002_minimalist_male
c_00287,occasion_recommendation,minimalist,everyday_casual,social_casual,autumn,female,casual,flexible,p_003_minimalist_female
c_00288,occasion_recommendation,minimalist,everyday_casual,social_casual,winter,male,casual,flexible,p_002_minimalist_male
c_00289,occasion_recommendation,minimalist,everyday_casual,social_casual,winter,female,casual,flexible,p_003_minimalist_female
c_00290,occasion_recommendation,minimalist,coffee_meetup,social_casual,spring,male,casual,daytime,p_002_minimalist_male
c_00291,occasion_recommendation,minimalist,coffee_meetup,social_casual,spring,female,casual,daytime,p_003_minimalist_female
c_00292,occasion_recommendation,minimalist,coffee_meetup,social_casual,summer,male,casual,daytime,p_002_minimalist_male
c_00293,occasion_recommendation,minimalist,coffee_meetup,social_casual,summer,female,casual,daytime,p_003_minimalist_female
c_00294,occasion_recommendation,minimalist,coffee_meetup,social_casual,autumn,male,casual,daytime,p_002_minimalist_male
c_00295,occasion_recommendation,minimalist,coffee_meetup,social_casual,autumn,female,casual,daytime,p_003_minimalist_female
c_00296,occasion_recommendation,minimalist,coffee_meetup,social_casual,winter,male,casual,daytime,p_002_minimalist_male
c_00297,occasion_recommendation,minimalist,coffee_meetup,social_casual,winter,female,casual,daytime,p_003_minimalist_female
c_00298,occasion_recommendation,minimalist,shopping_outing,social_casual,spring,male,casual,daytime,p_002_minimalist_male
c_00299,occasion_recommendation,minimalist,shopping_outing,social_casual,spring,female,casual,daytime,p_003_minimalist_female
c_00300,occasion_recommendation,minimalist,shopping_outing,social_casual,summer,male,casual,daytime,p_002_minimalist_male
c_00301,occasion_recommendation,minimalist,shopping_outing,social_casual,summer,female,casual,daytime,p_003_minimalist_female
c_00302,occasion_recommendation,minimalist,shopping_outing,social_casual,autumn,male,casual,daytime,p_002_minimalist_male
c_00303,occasion_recommendation,minimalist,shopping_outing,social_casual,autumn,female,casual,daytime,p_003_minimalist_female
c_00304,occasion_recommendation,minimalist,shopping_outing,social_casual,winter,male,casual,daytime,p_002_minimalist_male
c_00305,occasion_recommendation,minimalist,shopping_outing,social_casual,winter,female,casual,daytime,p_003_minimalist_female
c_00306,occasion_recommendation,minimalist,cocktail_party,night_out,spring,male,semi_formal,evening,p_002_minimalist_male
c_00307,occasion_recommendation,minimalist,cocktail_party,night_out,spring,female,semi_formal,evening,p_003_minimalist_female
c_00308,occasion_recommendation,minimalist,cocktail_party,night_out,summer,male,semi_formal,evening,p_002_minimalist_male
c_00309,occasion_recommendation,minimalist,cocktail_party,night_out,summer,female,semi_formal,evening,p_003_minimalist_female
c_00310,occasion_recommendation,minimalist,cocktail_party,night_out,autumn,male,semi_formal,evening,p_002_minimalist_male
c_00311,occasion_recommendation,minimalist,cocktail_party,night_out,autumn,female,semi_formal,evening,p_003_minimalist_female
c_00312,occasion_recommendation,minimalist,cocktail_party,night_out,winter,male,semi_formal,evening,p_002_minimalist_male
c_00313,occasion_recommendation,minimalist,cocktail_party,night_out,winter,female,semi_formal,evening,p_003_minimalist_female
c_00314,occasion_recommendation,minimalist,rooftop_bar,night_out,spring,male,smart_casual,evening,p_002_minimalist_male
c_00315,occasion_recommendation,minimalist,rooftop_bar,night_out,spring,female,smart_casual,evening,p_003_minimalist_female
c_00316,occasion_recommendation,minimalist,rooftop_bar,night_out,summer,male,smart_casual,evening,p_002_minimalist_male
c_00317,occasion_recommendation,minimalist,rooftop_bar,night_out,summer,female,smart_casual,evening,p_003_minimalist_female
c_00318,occasion_recommendation,minimalist,rooftop_bar,night_out,autumn,male,smart_casual,evening,p_002_minimalist_male
c_00319,occasion_recommendation,minimalist,rooftop_bar,night_out,autumn,female,smart_casual,evening,p_003_minimalist_female
c_00320,occasion_recommendation,minimalist,club_night,night_out,spring,male,smart_casual,evening,p_002_minimalist_male
c_00321,occasion_recommendation,minimalist,club_night,night_out,spring,female,smart_casual,evening,p_003_minimalist_female
c_00322,occasion_recommendation,minimalist,club_night,night_out,summer,male,smart_casual,evening,p_002_minimalist_male
c_00323,occasion_recommendation,minimalist,club_night,night_out,summer,female,smart_casual,evening,p_003_minimalist_female
c_00324,occasion_recommendation,minimalist,club_night,night_out,autumn,male,smart_casual,evening,p_002_minimalist_male
c_00325,occasion_recommendation,minimalist,club_night,night_out,autumn,female,smart_casual,evening,p_003_minimalist_female
c_00326,occasion_recommendation,minimalist,club_night,night_out,winter,male,smart_casual,evening,p_002_minimalist_male
c_00327,occasion_recommendation,minimalist,club_night,night_out,winter,female,smart_casual,evening,p_003_minimalist_female
c_00328,occasion_recommendation,minimalist,dinner_party,night_out,spring,male,smart_casual,evening,p_002_minimalist_male
c_00329,occasion_recommendation,minimalist,dinner_party,night_out,spring,female,smart_casual,evening,p_003_minimalist_female
c_00330,occasion_recommendation,minimalist,dinner_party,night_out,summer,male,smart_casual,evening,p_002_minimalist_male
c_00331,occasion_recommendation,minimalist,dinner_party,night_out,summer,female,smart_casual,evening,p_003_minimalist_female
c_00332,occasion_recommendation,minimalist,dinner_party,night_out,autumn,male,smart_casual,evening,p_002_minimalist_male
c_00333,occasion_recommendation,minimalist,dinner_party,night_out,autumn,female,smart_casual,evening,p_003_minimalist_female
c_00334,occasion_recommendation,minimalist,dinner_party,night_out,winter,male,smart_casual,evening,p_002_minimalist_male
c_00335,occasion_recommendation,minimalist,dinner_party,night_out,winter,female,smart_casual,evening,p_003_minimalist_female
c_00336,occasion_recommendation,minimalist,gala_dinner,formal_events,spring,male,ceremonial,evening,p_002_minimalist_male
c_00337,occasion_recommendation,minimalist,gala_dinner,formal_events,spring,female,ceremonial,evening,p_003_minimalist_female
c_00338,occasion_recommendation,minimalist,gala_dinner,formal_events,summer,male,ceremonial,evening,p_002_minimalist_male
c_00339,occasion_recommendation,minimalist,gala_dinner,formal_events,summer,female,ceremonial,evening,p_003_minimalist_female
c_00340,occasion_recommendation,minimalist,gala_dinner,formal_events,autumn,male,ceremonial,evening,p_002_minimalist_male
c_00341,occasion_recommendation,minimalist,gala_dinner,formal_events,autumn,female,ceremonial,evening,p_003_minimalist_female
c_00342,occasion_recommendation,minimalist,gala_dinner,formal_events,winter,male,ceremonial,evening,p_002_minimalist_male
c_00343,occasion_recommendation,minimalist,gala_dinner,formal_events,winter,female,ceremonial,evening,p_003_minimalist_female
c_00344,occasion_recommendation,minimalist,award_ceremony,formal_events,spring,male,ceremonial,evening,p_002_minimalist_male
c_00345,occasion_recommendation,minimalist,award_ceremony,formal_events,spring,female,ceremonial,evening,p_003_minimalist_female
c_00346,occasion_recommendation,minimalist,award_ceremony,formal_events,summer,male,ceremonial,evening,p_002_minimalist_male
c_00347,occasion_recommendation,minimalist,award_ceremony,formal_events,summer,female,ceremonial,evening,p_003_minimalist_female
c_00348,occasion_recommendation,minimalist,award_ceremony,formal_events,autumn,male,ceremonial,evening,p_002_minimalist_male
c_00349,occasion_recommendation,minimalist,award_ceremony,formal_events,autumn,female,ceremonial,evening,p_003_minimalist_female
c_00350,occasion_recommendation,minimalist,award_ceremony,formal_events,winter,male,ceremonial,evening,p_002_minimalist_male
c_00351,occasion_recommendation,minimalist,award_ceremony,formal_events,winter,female,ceremonial,evening,p_003_minimalist_female
c_00352,occasion_recommendation,minimalist,business_dinner,formal_events,spring,male,formal,evening,p_002_minimalist_male
c_00353,occasion_recommendation,minimalist,business_dinner,formal_events,spring,female,formal,evening,p_003_minimalist_female
c_00354,occasion_recommendation,minimalist,business_dinner,formal_events,summer,male,formal,evening,p_002_minimalist_male
c_00355,occasion_recommendation,minimalist,business_dinner,formal_events,summer,female,formal,evening,p_003_minimalist_female
c_00356,occasion_recommendation,minimalist,business_dinner,formal_events,autumn,male,formal,evening,p_002_minimalist_male
c_00357,occasion_recommendation,minimalist,business_dinner,formal_events,autumn,female,formal,evening,p_003_minimalist_female
c_00358,occasion_recommendation,minimalist,business_dinner,formal_events,winter,male,formal,evening,p_002_minimalist_male
c_00359,occasion_recommendation,minimalist,business_dinner,formal_events,winter,female,formal,evening,p_003_minimalist_female
c_00360,occasion_recommendation,minimalist,festival,festive,spring,male,smart_casual,flexible,p_002_minimalist_male
c_00361,occasion_recommendation,minimalist,festival,festive,spring,female,smart_casual,flexible,p_003_minimalist_female
c_00362,occasion_recommendation,minimalist,festival,festive,summer,male,smart_casual,flexible,p_002_minimalist_male
c_00363,occasion_recommendation,minimalist,festival,festive,summer,female,smart_casual,flexible,p_003_minimalist_female
c_00364,occasion_recommendation,minimalist,festival,festive,autumn,male,smart_casual,flexible,p_002_minimalist_male
c_00365,occasion_recommendation,minimalist,festival,festive,autumn,female,smart_casual,flexible,p_003_minimalist_female
c_00366,occasion_recommendation,minimalist,festival,festive,winter,male,smart_casual,flexible,p_002_minimalist_male
c_00367,occasion_recommendation,minimalist,festival,festive,winter,female,smart_casual,flexible,p_003_minimalist_female
c_00368,occasion_recommendation,minimalist,diwali,festive,autumn,male,ceremonial,evening,p_002_minimalist_male
c_00369,occasion_recommendation,minimalist,diwali,festive,autumn,female,ceremonial,evening,p_003_minimalist_female
c_00370,occasion_recommendation,minimalist,holiday_gathering,festive,winter,male,smart_casual,evening,p_002_minimalist_male
c_00371,occasion_recommendation,minimalist,holiday_gathering,festive,winter,female,smart_casual,evening,p_003_minimalist_female
c_00372,occasion_recommendation,minimalist,beach_day,beach_vacation,spring,male,casual,daytime,p_002_minimalist_male
c_00373,occasion_recommendation,minimalist,beach_day,beach_vacation,spring,female,casual,daytime,p_003_minimalist_female
c_00374,occasion_recommendation,minimalist,beach_day,beach_vacation,summer,male,casual,daytime,p_002_minimalist_male
